"role","page","url","status","h1","console_errors","page_errors","hydration","failed_requests","http_4xx_5xx","csp","has_price","sign_in_screen","controls"
"REGIONAL_MANAGER","/requests/new","/requests/new","200","Competitive cross reference","","","0","/requests?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /analytics?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /catalog/gudid?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /catalog?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /crosses?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /requests?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /settings?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /notifications?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /proposals?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /accounts?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /contracts?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /approvals?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /catalog?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /intelligence?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /analytics?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /intelligence/bids?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /catalog/gudid?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /crosses?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /settings?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /notifications?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /requests/new?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED","","0","0","0","New request ; Switch user ; Google Sheets link ; Upload .xlsx / .csv ; Paste from a sheet ; Read sheet (disabled) ; Continue request (disabled)"
"REGIONAL_MANAGER","/requests/[id]","/requests/cmufeje3o002hk57d491oejr5","200","WS3 Journey Hospital Complete","","","0","/catalog?_rsc=L4ND5fhfYnvUqaPw net::ERR_ABORTED | /catalog/gudid?_rsc=L4ND5fhfYnvUqaPw net::ERR_ABORTED | /crosses?_rsc=L4ND5fhfYnvUqaPw net::ERR_ABORTED | /settings?_rsc=L4ND5fhfYnvUqaPw net::ERR_ABORTED | /requests/new?_rsc=L4ND5fhfYnvUqaPw net::ERR_ABORTED | /proposals?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /approvals?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /accounts?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /contracts?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /intelligence?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /intelligence/bids?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /catalog?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /analytics?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /catalog/gudid?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /crosses?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /settings?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /notifications?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED | /requests/new?_rsc=grHQqzBoP485Pe5C net::ERR_ABORTED","","0","1","0","New request ; Switch user ; Re-run ; Download ▾ ; Google Sheets ; Create proposal ; All 5 ; Needs attention 3 ; Flagged 0 ; Exact 2 ; Close 2 ; Alternative 1 ; Already ours 0 ; Bulk actions ▾ ; Expand all ; Expand line 1 1190500 ; Expand line 2 B12LTH ; Expand line 3 TLC75 ; Expand line 4 C0121 ; Expand line 5 IN-12-4 ; Show run log (6)"
"REGIONAL_MANAGER","/proposals","/proposals","200","Commercial proposals","","","0","/?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /requests?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /approvals?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /accounts?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /contracts?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /intelligence?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /intelligence/bids?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /analytics?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /catalog/gudid?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /notifications?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /settings?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /proposals/cmufem5ld0056k57d2utmar8g?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /proposals/cmufe2r28001ai27dm62d5upt?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /proposals/cmufdkkln003q8l7d1m4dm88l?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /requests?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /contracts?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /accounts?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /approvals?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /intelligence?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /analytics?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /catalog?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /catalog/gudid?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /crosses?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /settings?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals/cmufem5ld0056k57d2utmar8g?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals/cmufejry60041k57dwr6rvl6x?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals/cmufdkkln003q8l7d1m4dm88l?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals/cmufdjtgl002w8l7dk6h2dqfi?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals/cmufdhh6r001w8l7d9fuqubfe?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals/cmufcovyo004l5y7dyhkzdcxj?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals/cmufcz0vr001hnp7dqk2z8vcf?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED","","0","1","0","New request ; Switch user"
"REGIONAL_MANAGER","/proposals/[id]","/proposals/cmufem5ld0056k57d2utmar8g","200","PRP-0035-v2 · WS3 Journey Hospital","","","0","/requests?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /proposals?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /approvals?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /accounts?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /contracts?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /intelligence?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /intelligence/bids?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /analytics?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /catalog?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /catalog/gudid?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /crosses?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /settings?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /notifications?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /requests/new?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /requests?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /requests/cmufeje3o002hk57d491oejr5?_rsc=IZ6zrI2LDRRC1-Wd net::ERR_ABORTED | /proposals?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /accounts?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /requests/cmufeje3o002hk57d491oejr5?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /contracts?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /approvals?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /analytics?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /catalog?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /settings?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /catalog/gudid?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /crosses?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /notifications?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED | /requests/new?_rsc=fAAmY66VdqvUMp3_ net::ERR_ABORTED","","0","1","0","New request ; Switch user ; Submit for approval ; Quote PDF (disabled) ; .xlsx (disabled) ; Details ; Refresh to today's context ; Proposal ; Show audit trail ; Recalculate tax ; Edit ; 1190500 ; B12LTH"
"REGIONAL_MANAGER","/approvals","/approvals","200","Pricing approvals","","","0","/analytics?_rsc=Ut9iRRX_9PZKRdF- net::ERR_ABORTED | /notifications?_rsc=Ut9iRRX_9PZKRdF- net::ERR_ABORTED | /requests/new?_rsc=Ut9iRRX_9PZKRdF- net::ERR_ABORTED | /?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /requests?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /proposals?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /approvals?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /accounts?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /intelligence?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /contracts?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /intelligence/bids?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /catalog?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /catalog/gudid?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /requests/new?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /crosses?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /settings?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED | /notifications?_rsc=AU6DTT46DVXZ7jWj net::ERR_ABORTED","","0","0","0","New request ; Switch user ; Delegate my approvals"
"REGIONAL_MANAGER","/accounts","/accounts","200","Accounts & GPO membership","","","0","/requests?_rsc=iZGmHDWBA-6V7KTQ net::ERR_ABORTED | /catalog?_rsc=iZGmHDWBA-6V7KTQ net::ERR_ABORTED | /settings?_rsc=iZGmHDWBA-6V7KTQ net::ERR_ABORTED | /catalog/gudid?_rsc=iZGmHDWBA-6V7KTQ net::ERR_ABORTED | /notifications?_rsc=iZGmHDWBA-6V7KTQ net::ERR_ABORTED | /crosses?_rsc=iZGmHDWBA-6V7KTQ net::ERR_ABORTED | /accounts/cmuf6hihk02rjks7dyamo9w2u?_rsc=iZGmHDWBA-6V7KTQ net::ERR_ABORTED | /?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /approvals?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /requests?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /proposals?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /intelligence/bids?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /intelligence?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /contracts?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /accounts?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /analytics?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /catalog/gudid?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /crosses?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /catalog?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /settings?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /requests/new?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /accounts/cmuf6hihm02rkks7drm31yuur?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /notifications?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /accounts/cmuf6hiho02rlks7d2xz6w5ev?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /accounts/cmuf6hihq02rmks7did2qxong?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /accounts/cmuf6hihk02rjks7dyamo9w2u?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /accounts/cmuf6hihh02riks7dkuig0cbl?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED | /accounts/cmufcovwl004k5y7d1mnqn7fa?_rsc=oRxEn_R9e10JER3Z net::ERR_ABORTED","","0","0","0","New request ; Switch user"
"REGIONAL_MANAGER","/accounts/[id]","/accounts/cmuf6hihm02rkks7drm31yuur","200","Hospital A — Mount Vernon General","","","0","/requests?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /accounts?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /intelligence?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /intelligence/bids?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /contracts?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /catalog/gudid?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /catalog?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /crosses?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /settings?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /notifications?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /requests/new?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /contracts/cmufehj7i0011k57dzpf8j0ce?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /contracts/cmuf6himl02swks7dif6nb96r?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /contracts/cmufdgwn600018l7dib8n6qm4?_rsc=pYoAThzR_ryjq0MS net::ERR_ABORTED | /requests?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /approvals?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /proposals?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /contracts?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /accounts?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /intelligence?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /analytics?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /intelligence/bids?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /catalog?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /crosses?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /contracts/cmuf6himl02swks7dif6nb96r?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /requests/new?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /notifications?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /settings?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /contracts/cmufdgwn600018l7dib8n6qm4?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED | /contracts/cmufehj7i0011k57dzpf8j0ce?_rsc=gRQ4rCW2m6dkjkis net::ERR_ABORTED","","0","1","0","New request ; Switch user"
"REGIONAL_MANAGER","/contracts","/contracts","200","Contracts & price context","","","0","/?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /requests?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /proposals?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /intelligence?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /accounts?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /analytics?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /intelligence/bids?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /catalog/gudid?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /catalog?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /crosses?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /settings?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /notifications?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /requests/new?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /contracts/cmuf6himu02sxks7dkgml1rr2?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /contracts/cmufdjs85002o8l7dlcs3cpjp?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /contracts/cmufdkjds003i8l7d15s8fm19?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /contracts/cmufe2ptb0012i27dn2ix59o5?_rsc=DzmfcRRfJeItXkgz net::ERR_ABORTED | /?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /requests?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /proposals?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /approvals?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /accounts?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /intelligence?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /intelligence/bids?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /catalog?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /crosses?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /catalog/gudid?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /analytics?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /settings?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /notifications?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /requests/new?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts/cmuf6himu02sxks7dkgml1rr2?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts/cmufdjs85002o8l7dlcs3cpjp?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts/cmufdkjds003i8l7d15s8fm19?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts/cmuf6himl02swks7dif6nb96r?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts/cmufe2ptb0012i27dn2ix59o5?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts/cmufem4bg004yk57dg70ct1u2?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED | /contracts/cmufdgwn600018l7dib8n6qm4?_rsc=2Ju2sngZl13OvaTN net::ERR_ABORTED","","0","1","0","New request ; Switch user ; New contract (disabled)"
"REGIONAL_MANAGER","/contracts/[id]","/contracts/cmuf6himu02sxks7dkgml1rr2","200","MSK-LOCAL-2026 · MSK local mesh agreement","","","0","/approvals?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /requests?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /proposals?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /accounts?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /contracts?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /intelligence?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /catalog?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /intelligence/bids?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /accounts/cmuf6hihk02rjks7dyamo9w2u?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /analytics?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /notifications?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /catalog/gudid?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /crosses?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /settings?_rsc=TQOCHQXESAyQ3VEl net::ERR_ABORTED | /?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /requests?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /proposals?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /approvals?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /accounts?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /contracts?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /intelligence?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /analytics?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /crosses?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /catalog?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /catalog/gudid?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /requests/new?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /settings?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED | /notifications?_rsc=12web-rdU3k9vLaG net::ERR_ABORTED","","0","1","0","New request ; Switch user ; Refresh performance ; Save entries (disabled)"
"REGIONAL_MANAGER","/intelligence","/intelligence","200","Competitor pricing","","","0","/?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /requests?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /approvals?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /accounts?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /intelligence/bids?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /contracts?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /catalog?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /catalog/gudid?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /crosses?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /analytics?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /notifications?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /requests/new?_rsc=3fD0047dUoUPXvG2 net::ERR_ABORTED | /?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /requests?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /approvals?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /proposals?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /accounts?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /contracts?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /intelligence?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /intelligence/bids?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /catalog?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /analytics?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /settings?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /notifications?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /crosses?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /catalog/gudid?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED | /requests/new?_rsc=gu9LWiAQNzfrKsW2 net::ERR_ABORTED","","0","1","0","New request ; Switch user ; Import .xlsx / .csv ; INPUT ; Extract a document… ; 1190500 ; WS3OBS3 ; WS3OBS2 ; WS3OBS1 ; 112680 ; 1190816 ; SPMII ; 1200710 ; 1201520 ; 113700 ; 112650 ; 112660 ; UPA31015 ; 1190820 ; 1202025 ; 1190300 ; SPMXXL ; 1410015010 ; 1DLMC03 ; 1DLMC05 ; Record (disabled)"
"REGIONAL_MANAGER","/intelligence/bids","/intelligence/bids","200","Public bids and awards","","","0","/?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /approvals?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /accounts?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /contracts?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /intelligence?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /analytics?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /catalog/gudid?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /crosses?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /catalog?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /settings?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /notifications?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /requests/new?_rsc=2gWrMJaxdn-CU2fc net::ERR_ABORTED | /?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /requests?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /proposals?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /accounts?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /approvals?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /intelligence?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /contracts?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /intelligence/bids?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /analytics?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /catalog?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /catalog/gudid?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /crosses?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /settings?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /notifications?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED | /requests/new?_rsc=W5McYxvxTMCZbYJx net::ERR_ABORTED","","0","0","0","New request ; Switch user ; Pull (disabled) ; Pull ; Save (disabled) ; Bid file"
